model,family,scope,a,b,case,outcome,n_matched,win,loss,tie,n_disc,p,testable,p_holm
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,B,abstained,5,2,0,3,2,0.5,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,B,abstained,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,B,abstained,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,B,answered_grounded_correct,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,B,answered_grounded_correct,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,B,answered_grounded_correct,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,B,answered_grounded_correct,6,0,2,4,2,0.5,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,B,answered_grounded_correct,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,B,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,B,answered_grounded_correct,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,B,answered_grounded_correct,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,B,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,B,answered_grounded_correct,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,B,answered_grounded_correct,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,B,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,B,answered_grounded_correct,5,0,2,3,2,0.5,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,B,answered_grounded_correct,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,B,answered_grounded_correct,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,B,answered_grounded_offtarget,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,B,answered_grounded_offtarget,5,1,1,3,2,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,B,answered_grounded_offtarget,6,1,0,5,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,B,answered_grounded_offtarget,6,1,1,4,2,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,B,answered_grounded_offtarget,5,1,0,4,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,B,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,B,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,B,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,B,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,B,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,B,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,B,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,B,answered_grounded_offtarget,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,B,answered_grounded_offtarget,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,B,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,B,answered_ungrounded,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,B,answered_ungrounded,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,B,answered_ungrounded,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,B,answered_ungrounded,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,B,answered_ungrounded,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,B,answered_ungrounded,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,B,answered_ungrounded,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,B,answered_ungrounded,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,B,answered_ungrounded,6,0,0,6,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,B,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,C,abstained,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,C,abstained,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,C,abstained,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,C,abstained,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,C,abstained,3,1,0,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,C,abstained,5,1,0,4,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,C,abstained,3,0,1,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,C,abstained,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,C,abstained,4,1,0,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,C,abstained,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,C,abstained,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,C,abstained,3,1,0,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,C,abstained,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,C,abstained,3,2,0,1,2,0.5,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,C,abstained,3,1,0,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,C,answered_grounded_correct,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,C,answered_grounded_correct,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,C,answered_grounded_correct,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,C,answered_grounded_correct,4,0,1,3,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,C,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,C,answered_grounded_correct,5,0,1,4,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,C,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,C,answered_grounded_correct,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,C,answered_grounded_correct,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,C,answered_grounded_correct,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,C,answered_grounded_correct,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,C,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,C,answered_grounded_correct,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,C,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,C,answered_grounded_correct,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,C,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,C,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,C,answered_grounded_offtarget,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,C,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,C,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,C,answered_grounded_offtarget,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,C,answered_grounded_offtarget,3,1,0,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_dense_enriched,C,answered_grounded_offtarget,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_hybrid_enriched,C,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_bm25_enriched,C,answered_grounded_offtarget,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_dense_enriched,C,answered_grounded_offtarget,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_hybrid_enriched,chunk500_hybrid_enriched,C,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_dense_enriched,C,answered_grounded_offtarget,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_bm25_enriched,chunk500_hybrid_enriched,C,answered_grounded_offtarget,3,0,1,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk500_dense_enriched,chunk500_hybrid_enriched,C,answered_grounded_offtarget,3,0,0,3,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_dense_enriched,C,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk200_hybrid_enriched,C,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_bm25_enriched,C,answered_ungrounded,2,0,0,2,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_dense_enriched,C,answered_ungrounded,4,0,0,4,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_bm25_enriched,chunk500_hybrid_enriched,C,answered_ungrounded,3,0,1,2,1,1.0,True,1.0
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk200_hybrid_enriched,C,answered_ungrounded,5,0,0,5,0,,False,
qwen3.8-27b@q4_k_xl,Family 3 — chunk size and strategy within metadata_enriched,comparative (n=11),chunk200_dense_enriched,chunk500_bm25_enriched,C,answered_ungrounded,3,0,0,3,0,,False,
